cartodb_id,the_geom,city,state,shape_1,duration,summary,posted,month,country,date_time,cartodb_georef_status
2927,0101000020E61000000F45813E91DB5EC0DE02098A1F0F4840,Port Angeles,WA,Circle,30 seconds,"Moving light, violent explosion.",2015-08-27,August,USA,2015-08-23,true
2948,0101000020E6100000DBBFB2D2A4F254C0253B3602F19E4340,Lynchburg,OH,Fireball,10 minutes,"A floating fireball, like a floating campfire in sky, floating above house outside of Lynchburg, Ohio",2015-08-27,August,USA,2015-08-22,true
3925,0101000020E6100000C5C9FD0E457755C0B4B0A71DFECA4340,Fairland,IN,Light,30 minutes,WAS WATCHING THE FIREWORKS SHOW AT INDIANA GRAND CASINO WHEN I NOTICED A LIGHT HOVERING IN THE SKY AROUND THE SHOW.,2015-07-06,July,USA,2015-07-03,true
3652,0101000020E61000008109DCBA9BA954C0C6BFCFB870404140,Anderson,SC,Teardrop,55 seconds,Bright white Lights. No flashing qualities of comm. aviation. 1 mi. ahead from coordinates in car when images were taken.,2015-07-17,July,USA,2015-07-12,true
3512,0101000020E610000025E99AC9378154C03D0FEECEDAB14440,North Ridgeville,OH,Fireball,30 seconds,"West sky, flaming red fireball. Looked huge.",2015-07-31,July,USA,2015-07-23,true
3747,0101000020E6100000F2B0506B9AE955C0374F75C8CDEC4440,Chicago,IL,Oval,4 minutes,Second night of spotting reddish orange orb shape object in night sky.,2015-07-06,July,USA,2015-07-05,true
3600,0101000020E6100000F2B0506B9AE955C0374F75C8CDEC4440,Chicago,IL,Fireball,1 minute,"It looked like a glowing red ball of light in the sky, lasted about 45 seconds, then became smaller and disappeared quickly into the sk",2015-07-23,July,USA,2015-07-16,true
3525,0101000020E6100000F2B0506B9AE955C0374F75C8CDEC4440,Chicago,IL,Light,5 minutes,Bright orange ufo in sky midway area!,2015-07-23,July,USA,2015-07-22,true
3372,0101000020E6100000F2B0506B9AE955C0374F75C8CDEC4440,Chicago,IL,Fireball,5 minutes,Possible ufo encounter.,2015-07-06,July,USA,2015-07-04,true
3225,0101000020E6100000F2B0506B9AE955C0374F75C8CDEC4440,Chicago,IL,Fireball,10,saw what I thought was an airplane on fire. It moved over the city and picked up heading southwest on the opposite side of my building,2015-08-13,August,USA,2015-08-08,true
2926,0101000020E6100000F2B0506B9AE955C0374F75C8CDEC4440,Chicago,IL,Light,1 minute,"As I open my front door, I noticed a soundless amber light streaking through the scarcely clouded night sky coming my direction.",2015-08-27,August,USA,2015-08-23,true
3354,0101000020E610000007D3307C449252C08CDB68006FB94440,Lagrange,NY,Circle,5 minutes,Witnessed multiple red orb shapes moving in a line from below the hor. to middle sky. The lights appeared to be blinking or pulsing.,2015-08-06,August,USA,2015-08-01,true
3268,0101000020E6100000DC114E0B5EB456C0F949B54FC7674740,Bayfield,WI,Unknown,3 minutes,3 bright red lights. Aircraft appeared to approach fast stop or almost stop and then took off very fast. In and out flight pattern appe,2015-09-11,August,USA,2015-08-05,true
3199,0101000020E610000094DE37BEF60458C0950ED6FF39244740,Fergus Falls,MN,Sphere,3 minutes,"Low-flying orange sphere. Hovered, and then slowly flew away.",2015-08-13,August,USA,2015-08-08,true
3132,0101000020E61000002BD9B11188C352C0691D554D10454340,Bethany Beach,DE,Circle,1 minute,"Round glowing orange object, seen by myself, my daughter and 2 other people who were watching the meteorite showers",2015-08-13,August,USA,2015-08-12,true
3265,0101000020E61000001361C3D32B855EC09274CDE49BD54240,Hayward,CA,Circle,2 minutes,Strange lights hovering over Highway 880,2015-09-11,August,USA,2015-08-05,true
3670,0101000020E61000007E18213CDA965EC0FB743C66A09E4740,Fife,WA,Light,4 minutes,"I saw six bright orange lights in the sky over Fife, WA.",2015-07-17,July,USA,2015-07-11,true
3922,0101000020E6100000BDFBE3BD6AF952C0A01A2FDD24824440,Freeland,PA,Circle,10 minutes,"Two orange orbs moving at high rate of speed, no other lights and it did not make any noise.",2015-07-10,July,USA,2015-07-03,true
3761,0101000020E6100000A774B0FECF9B5EC0378E588B4F8D4740,Spanaway,WA,Circle,Now,I have seen what I thought may be a helicopter over Spanaway for 10 nights or so and I watched it for an hour hover and slightly.,2015-07-06,July,USA,2015-07-05,true
3407,0101000020E6100000A4AA09A2EECD52C08C84B69C4B294340,Berlin,MD,Light,2 minutes,"The a/c was just above the tree line, going at a fast rate. It was flashing red and white lights. It was heading north towards Dover.",2015-07-31,July,USA,2015-07-30,true
3713,0101000020E6100000FCC6D79E59C454C0EE258DD13A264440,Delaware,OH,Disk,10 minutes,My girlfriend and I had a late Friday dinner in downtown Delaware. We left the restaurant at 8:15 to go back to her residence and start,2015-07-17,July,USA,2015-07-10,true
3476,0101000020E6100000FCC6D79E59C454C0EE258DD13A264440,Delaware,OH,Sphere,5 minutes,"Red/orange sphere hovering over Delaware, Ohio.",2015-07-31,July,USA,2015-07-24,true
3124,0101000020E6100000FCC6D79E59C454C0EE258DD13A264440,Delaware,OH,Light,5 seconds,Drone light.,2015-08-13,August,USA,2015-08-12,true
2955,0101000020E6100000FCC6D79E59C454C0EE258DD13A264440,Delaware,OH,Oval,15 minutes,Orange-white lights move over tree line and then disappear into sky,2015-08-27,August,USA,2015-08-22,true
3100,0101000020E61000001EFE9AAC510558C022718FA50F494740,Pelican Rapids,MN,Light,"2 minutes, twice","Bright light disappears, reappears an hour later.",2015-08-13,August,USA,2015-08-08,true
3524,0101000020E610000094F6065F98E85BC064E94317D49F4040,Queen Creek,AZ,Light,15 minutes,3 Bright orange lights in sky.,2015-07-23,July,USA,2015-07-22,true
3215,0101000020E6100000CB4A9352D08754C0C6A70018CFEC4340,East Fultonham,OH,Fireball,10 minutes,Date: 08/08/2015. Time: Approximately 2100hours Witnessed by Three aduklts and three children.,2015-08-27,August,USA,2015-08-08,true
3648,0101000020E6100000EDBB22F8DFBA54C0FAB31F29224B4540,Clinton,MI,Unknown,Hours (nightly),2 White Lights appearing nightly in SE Michigan Sky - appear to change color & shape. ((NUFORC Note: Venus and Jupiter? PD)),2015-07-17,July,USA,2015-07-12,true
3142,0101000020E6100000159161156F3653C0EDBB22F8DFF64340,Thomasville,PA,Light,5 minutes,Two helicopters chasing red orbs.,2015-08-13,August,USA,2015-08-11,true
3258,0101000020E6100000A73FFB9122B452C0527E52EDD3114440,Tullytown,PA,,1 hour,"Flashing lights for one hour, in one spot in the sky only.",2015-08-06,August,USA,2015-08-05,true
2993,0101000020E61000006D904946CE8056C0F4328AE5967E4140,Southaven,MS,Fireball,3-4 hours,Hovering red object(s) nightly along with triangular forming white orbs,2015-08-27,August,USA,2015-08-20,true
3212,0101000020E61000008B6CE7FBA9AB53C0BDE3141DC9594540,West Falls,NY,Formation,5 minutes,"I saw a very strange object zip across the sky 3 times back and forth. On the third time it stopped in my view of sight,and split to 3",2015-09-17,August,USA,2015-08-08,true
3893,0101000020E61000002098A3C7EF3D53C01618B2BAD5AF4340,Sykesville,MD,Fireball,10 minutes,The objects just looked like bright orange lights rising slowly out of sight.,2015-07-06,July,USA,2015-07-04,true
3399,0101000020E61000004434BA83D82B52C068D0D03FC1E14440,Hartford,CT,Disk,6 seconds,"3 lights, blue, green, and white appeared around the location of where they are building the new baseball stadium.",2015-07-31,July,USA,2015-07-31,true
3008,0101000020E61000004434BA83D82B52C068D0D03FC1E14440,Hartford,CT,Cigar,2 minutes,Bright sphere blinding the eye like a mirror flying slow near an aircraft and Jets where called in.,2015-08-27,August,USA,2015-08-19,true
3048,0101000020E6100000E73A8DB454BE53C0A3E9EC6470B84340,Keyser,WV,Circle,7 minutes,"To the northeast, I noticed a round light moving across the sky. There wasn't any sound coming from it. It was solid red, then white.",2015-08-27,August,USA,2015-08-16,true
3807,0101000020E61000005131CEDF84F055C090DAC4C9FDDA4440,Oak Lawn,IL,Unknown,30 seconds,Slightly Invisible Object UFO Turns Into Two UFO's In Space,2015-07-06,July,USA,2015-07-04,true
3624,0101000020E61000005131CEDF84F055C090DAC4C9FDDA4440,Oak Lawn,IL,Light,15 seconds,This happened to me for the 3rd time in the last 10 months.,2015-07-17,July,USA,2015-07-14,true
3099,0101000020E610000070EB6E9EEA9C52C0A054FB743C3E4440,New Brunswick,NJ,Triangle,30 seconds,Three lights form equilateral triangle with no faa required flashing lights gliding at a rather low altitude over New Brunswick east,2015-08-27,August,USA,2015-08-13,true
3165,0101000020E6100000E57E87A240B355C0F19D98F562BC4040,Homewood,AL,Light,1 hour +,Bright light flickering & moving--stationary for a while then would move a little from time to time. NOT a star.,2015-08-13,August,USA,2015-08-10,true
3375,0101000020E6100000C84109336DFD55C0C824236761134540,Buffalo Grove,IL,Light,5 minutes,"Bright starlike object with changing speeds and floating movement at very high altitude moving W to E, without dimming in intensity.",2015-08-06,July,USA,2015-07-31,true
3083,0101000020E610000014ED2AA4FC9653C06DCA15DEE5024340,Keswick,VA,Light,10 minutes,"5 redish orange lights/fireballs moving slowly across the sky, at one point in ""w"" formation.",2015-08-27,August,USA,2015-08-14,true
3821,0101000020E6100000AE2AFBAE085654C059DDEA39E91D4440,West Chester,OH,Fireball,10 minutes,Multiple orange balls of light traveling from west to east in West Chester OH sky.,2015-07-06,July,USA,2015-07-04,true
2966,0101000020E6100000E09C11A5BD5356C0F3599E0777BF4540,Wyocena,WI,,20 minutes,Lights with noise. No actual object seen.,2015-08-27,August,USA,2015-08-22,true
3854,0101000020E6100000A81DFE9AAC2554C02905DD5ED2083C40,Palm Bay,FL,Light,90 seconds,"There were two slow flashing lights, red in color. They were north of my location, strobing in sync with each other.",2015-07-06,July,USA,2015-07-04,true
3180,0101000020E61000000E4FAF94655657C004CAA65CE1714640,Edina,MN,Oval,1 hour,An oval of lights in the distance moved to another part in the sky in a blink almost.,2015-08-13,August,USA,2015-08-09,true
3029,0101000020E61000000E4FAF94655657C004CAA65CE1714640,Edina,MN,Formation,5 minutes,Ring of lights hovering southwest of Minneapolis. ((NUFORC Note: Possible advertising lights from local casino?? PD)),2015-08-27,August,USA,2015-08-17,true
3184,0101000020E6100000738577B9884F57C0E544BB0A29534640,Lakeville,MN,Circle,1 hour,"A circle of 12 white lights, not moving.",2015-08-13,August,USA,2015-08-09,true
3171,0101000020E6100000738577B9884F57C0E544BB0A29534640,Lakeville,MN,Circle,15 minutes,"Circle of white lights, not moving, not high in the western night sky.",2015-08-13,August,USA,2015-08-09,true
3170,0101000020E6100000738577B9884F57C0E544BB0A29534640,Lakeville,MN,Circle,15 minutes,"Driving on Interstate 35, going northbound to St. Paul, MN, my wife and I saw lights in the sky in Lakeville, MN.",2015-08-27,August,USA,2015-08-09,true
3168,0101000020E6100000738577B9884F57C0E544BB0A29534640,Lakeville,MN,Oval,45 minutes,"2 Oval sets of lights seen in Lakeville, MN Aug 9th 2015 between 23:00-23:45. ((NUFORC Note: Advertising lights?? PD))",2015-09-25,August,USA,2015-08-09,true
3593,0101000020E6100000448B6CE7FB935EC09DF4BEF1B5A74440,Mount Shasta,CA,Circle,4 hours,"Red lights flashing at one sec intervals on Mount Shasta, forms a circular or disc shape, located in the mountain area, below Bunny Fla",2015-07-23,July,USA,2015-07-17,true
3304,0101000020E61000009609BFD4CF3F52C09A7CB3CD8D0D4640,Lincoln,VT,Oval,10 minutes,"3 large, fast and bright turquoise ovals circling each other, 15min, 2 witnesses. Lincoln, VT.",2015-08-06,August,USA,2015-08-03,true
3229,0101000020E6100000680586AC6E8751C03ED00A0C59D54440,West Harwich,MA,Fireball,10 minutes,"Fireball moving very fast, stopping, then turning white and disapearring.",2015-08-13,August,USA,2015-08-08,true
3877,0101000020E6100000A5F78DAF3D1D55C0DBF97E6ABC944340,Cincinnati,OH,Circle,10-20 seconds,We saw six red lights flying in a single formation from NE to SW in a particular manner. Goes up.,2015-08-27,July,USA,2015-07-04,true
3226,0101000020E6100000D8F0F44A59CE53C021B07268917D4140,Raeford,NC,Triangle,3 seconds,"Driving into Raeford from Southern Pines, looked to our L and over Ft Bragg, we observed 3 pinkish/red lights in triangle formation.",2015-08-13,August,USA,2015-08-08,true
3726,0101000020E610000013B875374F2957C0B1A206D330044640,Byron,MN,Circle,5 minutes,3 red/orange glowing balls flying in a line.,2015-07-10,July,USA,2015-07-08,true
3491,0101000020E61000002A6F47382D8855C0371AC05B20D54340,Southport,IN,Circle,15 minutes,"07/24/15 - 12:30pm - Southport IN - Orb/Sphere - 15minutes - Blue-White orb/sphere in southeastern sky, daytime, brighter than sun",2015-07-31,July,USA,2015-07-24,true
3908,0101000020E6100000AFB14B546F0953C04A24D1CB28864540,Syracuse,NY,Oval,35 minutes,1 bright oval shape and 2 acorn orange fireballs,2015-07-06,July,USA,2015-07-04,true
3883,0101000020E6100000AFB14B546F0953C04A24D1CB28864540,Syracuse,NY,Oval,20 minutes,Craft spotted during fireworks show.,2015-07-17,July,USA,2015-07-04,true
3862,0101000020E6100000AFB14B546F0953C04A24D1CB28864540,Syracuse,NY,Fireball,2 hours +,Orange Orbs... at least 30 spotted over 2 plus hours during fireworks display.,2015-07-06,July,USA,2015-07-04,true
3651,0101000020E6100000AFB14B546F0953C04A24D1CB28864540,Syracuse,NY,Fireball,3 minutes,"Glimmering, silent orange disc",2015-07-17,July,USA,2015-07-12,true
3203,0101000020E6100000D656EC2FBB5554C0A1F31ABB44D54440,Mentor,OH,Unknown,4 minutes,The first thing that came to mind was that these beams of red light were linking with my total being.,2015-08-13,July,USA,2015-07-26,true
3448,0101000020E6100000BC9179E40F8C54C00E32C9C8594C4240,Bristol,VA,Triangle,30,"I seen a red light under the moon and then I seen another one about 30 feet away, while I was looking at them a two green triangles.",2015-07-31,July,USA,2015-07-26,true
3876,0101000020E6100000E9F17B9BFE9A56C0DD0C37E0F3E34240,Farmington,MO,Light,10 minutes,"I looked out my windshield and viewed the craft headed west. It seemed quite large, a fireball, with no discernible flashing lights,..",2015-07-23,July,USA,2015-07-04,true
3860,0101000020E610000042EC4CA1F39852C0EB39E97DE3534440,Scotch Plains,NJ,Circle,1 hour,2 green circular lights. One higher than the other and the one below was on the right at an angle not directly below the one above it.,2015-07-06,July,USA,2015-07-04,true
3006,0101000020E61000002CF180B229D55EC06A1327F73B384540,Grants Pass,OR,Oval,~3 minutes,"Red, white and blue flashing oval shaped light moving west to south east in the the southern Oregon sky.",2015-08-27,August,USA,2015-08-19,true
3190,0101000020E61000007C7E18213CD451C0F05014E813514540,Lowell,MA,Unknown,5 minutes,"Wilder St by UMASS Lowell, I spotted a very shiny, bright--white/yellow object in the sky...my husband and sister then saw it.",2015-08-13,August,USA,2015-08-09,true
3537,0101000020E61000007120240B987253C0DC63E94317F84140,Rocky Mount,NC,Circle,1 hour,Hexagon shaped object connected to bright star moving and disappearing in air.,2015-08-13,July,USA,2015-07-20,true
3149,0101000020E6100000C53D963E74FD5BC0D751D50451A74440,North Ogden,UT,Circle,3-4 seconds,Bright Teal circles moving in arch formation over Rockies East of Ogden. ((NUFORC Note: Possibly a meteor?? PD)),2015-08-13,August,USA,2015-08-11,true
3366,0101000020E6100000F73B1405FA3C53C082E2C798BBA64340,West Friendship,MD,Egg,2-3 minutes,"Pictures and video of blue egg shaped orb. ((NUFORC Note: Lens flares, caused by pointing a camera at a bright source of light. PD))",2015-08-06,July,USA,2015-07-31,true
3202,0101000020E61000003A58FFE730FD5CC0A779C7293AA64040,Salton City,CA,Circle,5 minutes,Bright yellow circle lights.,2015-07-31,July,USA,2015-07-29,true
3751,0101000020E6100000AB2688BA0F245DC085251E5036C54540,Nampa,ID,Light,2 minutes,"Red light follows orange light silently, then accelerate away in different directions.",2015-07-06,July,USA,2015-07-05,true
3734,0101000020E6100000AB2688BA0F245DC085251E5036C54540,Nampa,ID,Changing,20 minutes,The thing that caught my attention was that they each attached themselves to each other and detached.,2015-07-10,July,USA,2015-07-08,true
2952,0101000020E6100000A796ADF5453253C0EE5F5969529A4440,Muncy,PA,Light,3-5 minutes,It was a clear night with a crescent moon with a clear view of the stars.,2015-08-27,August,USA,2015-08-22,true
3219,0101000020E6100000742497FF909654C0CA6C904946F63A40,Englewood,FL,Fireball,5 minutes,Obviously not an airplane or meteor.,2015-08-13,August,USA,2015-08-08,true
3625,0101000020E6100000DFE00B93A9B45EC0DA38622D3EF54540,Dexter,OR,Flash,20 minutes,"Irregular flashes across far southern skyline near Dexter, OR. No near or distant storms.",2015-07-17,July,USA,2015-07-14,true
3101,0101000020E61000003FE3C28190965DC0FDD98F1491F14040,Lawndale,CA,Light,48 seconds,"Time 1:06pm, I happened to glance out my south facing kitchen window and observed a large strange looking 'cloud' surrounded in wis",2015-08-27,August,USA,2015-08-13,true
3629,0101000020E610000014B35E0CE54E55C0126BF12900924140,Hixson,TN,Unknown,20 seconds,V-shape look like lightning. It was going up. One side seemed bigger as it was going up. Both sides was blinking. Hear loud booms.,2015-07-17,July,USA,2015-07-14,true
2984,0101000020E610000014B35E0CE54E55C0126BF12900924140,Hixson,TN,Light,3 minutes,"Military helicopter chasing orange star type object over small suburb in Chattanooga, TN.",2015-08-27,August,USA,2015-08-21,true
3388,0101000020E61000004DF8A57EDE4053C00E4A9869FBD74240,King William,VA,Circle,2-3 minutes,"Two objects formed to one, then looked as if it caught fire, moving very fast, just disappeared into the sky.",2015-08-06,July,USA,2015-07-31,true
3810,0101000020E6100000CDE49B6D6EDE54C06F641EF9833D4540,Novi,MI,Light,45 minutes,Red orbs moving west to east forming C and J formations.,2015-07-10,July,USA,2015-07-04,true
2976,0101000020E6100000A8C64B37890755C099D36531B17D4540,Corunna,MI,Oval,1 minute,Four oval shapes in a perfect square formation. They did not move and three disappeared then 30 seconds later the lone one took off.,2015-08-27,August,USA,2015-08-21,true
3720,0101000020E61000003EEDF0D764D15DC015A930B610C04140,Shafter,CA,Fireball,5 minutes,We saw big round fire in the sky but was moving very slow straight in line for about 5 min we wear driving in car then pulled over t,2015-07-10,July,USA,2015-07-09,true
3673,0101000020E6100000ACADD85F767154C03F1D8F19A88C3C40,Clermont,FL,Circle,10 minutes,An orange-amber glow above horizon then disappears.,2015-07-17,July,USA,2015-07-11,true
